vehicle_id;activity_index;arrival_time;end_time;name;location_id;iterations;unassigned_jobs;runtime;distance;SoC;SoC %;Maximum Range;TimeStamp;Duration;Activity_counter;x;y
vehicle_LEAD_1;-1;0.0;0.0;start;6068627214;1000;0;25.070766666666668;0.0;8880.0;100.0;8880.0;0.0;0.0;start;841799.1;6517403.4
vehicle_LEAD_1;44;0.0;1.0;pickupShipment;6068627214;1000;0;25.070766666666668;0.0;8880.0;100.0;8880.0;0.0;1.0;D;841799.1;6517403.4
vehicle_LEAD_1;132;1.0;2.0;pickupShipment;6068627214;1000;0;25.070766666666668;0.0;8880.0;100.0;8880.0;1.0;1.0;D;841799.1;6517403.4
vehicle_LEAD_1;134;2.0;3.0;pickupShipment;6068627214;1000;0;25.070766666666668;0.0;8880.0;100.0;8880.0;2.0;1.0;D;841799.1;6517403.4
vehicle_LEAD_1;214;3.0;4.0;pickupShipment;6068627214;1000;0;25.070766666666668;0.0;8880.0;100.0;8880.0;3.0;1.0;D;841799.1;6517403.4
vehicle_LEAD_1;133;13.436801126397746;425.0;deliverShipment;5947881168;1000;0;25.070766666666668;0.47184099999999995;8181.580951800001;92.13492062837838;8880.0;13.436801126397746;411.56319887360223;1;5.947881168E9;5.947881168E9
vehicle_LEAD_1;45;427.22909554180893;432.22909554180893;deliverShipment;3246517575;1000;0;25.070766666666668;0.5832959999999999;8016.605260800001;90.27708627027027;8880.0;427.22909554180893;5.0;2;3.246517575E9;3.246517575E9
vehicle_LEAD_1;215;432.22909554180893;437.22909554180893;deliverShipment;3246517575;1000;0;25.070766666666668;0.5832959999999999;8016.605260800001;90.27708627027027;8880.0;432.22909554180893;5.0;3;3.246517575E9;3.246517575E9
vehicle_LEAD_1;130;448.0201939596121;449.0201939596121;pickupShipment;6068627214;1000;0;25.070766666666668;1.122852;7217.954469600001;81.28327105405407;8880.0;448.0201939596121;1.0;D;841799.1;6517403.4
vehicle_LEAD_1;52;449.0201939596121;450.0201939596121;pickupShipment;6068627214;1000;0;25.070766666666668;1.122852;7217.954469600001;81.28327105405407;8880.0;449.0201939596121;1.0;D;841799.1;6517403.4
vehicle_LEAD_1;188;450.0201939596121;451.0201939596121;pickupShipment;6068627214;1000;0;25.070766666666668;1.122852;7217.954469600001;81.28327105405407;8880.0;450.0201939596121;1.0;D;841799.1;6517403.4
vehicle_LEAD_1;131;452.53945092109814;457.53945092109814;deliverShipment;917183790;1000;0;25.070766666666668;1.198815;7105.514037000001;80.01704996621622;8880.0;452.53945092109814;5.0;1;9.1718379E8;9.1718379E8
vehicle_LEAD_1;53;459.6609466781066;464.6609466781066;deliverShipment;25312137;1000;0;25.070766666666668;1.3048899999999999;6948.501822000001;78.2488943918919;8880.0;459.6609466781066;5.0;2;2.5312137E7;2.5312137E7
vehicle_LEAD_1;189;464.6609466781066;469.6609466781066;deliverShipment;25312137;1000;0;25.070766666666668;1.3048899999999999;6948.501822000001;78.2488943918919;8880.0;464.6609466781066;5.0;3;2.5312137E7;2.5312137E7
vehicle_LEAD_1;230;473.3016993966012;474.3016993966012;pickupShipment;6068627214;1000;0;25.070766666666668;1.4869279999999998;6679.049174400001;75.21451772972975;8880.0;473.3016993966012;1.0;D;841799.1;6517403.4
vehicle_LEAD_1;82;474.3016993966012;475.3016993966012;pickupShipment;6068627214;1000;0;25.070766666666668;1.4869279999999998;6679.049174400001;75.21451772972975;8880.0;474.3016993966012;1.0;D;841799.1;6517403.4
vehicle_LEAD_1;122;475.3016993966012;476.3016993966012;pickupShipment;6068627214;1000;0;25.070766666666668;1.4869279999999998;6679.049174400001;75.21451772972975;8880.0;475.3016993966012;1.0;D;841799.1;6517403.4
